city_id,poi_id,name,longitude,latitude,city,country,poi_types
27561,832586,Blue Pepper,4.8781049,52.36582,Amsterdam,Netherlands,"Restaurants, Food & Drink, Café"
27561,833426,Garlic Queen,4.8901959502,52.3665146831,Amsterdam,Netherlands,"Restaurants, Food & Drink"
27561,833456,Het Tuynhuys,4.8902,52.3664,Amsterdam,Netherlands,"Restaurants, Food & Drink"
27561,833481,Zushi,4.8946784,52.3668862,Amsterdam,Netherlands,"Restaurants, Food & Drink"
27561,835616,Hard Rock Cafe Amsterdam,4.8834166,52.3622662,Amsterdam,Netherlands,"Event / Entertainment, Disco / Nightclub, Food & Drink, Bar / Pub, Restaurants"
27561,836366,Indrapura,4.8970467,52.3657028,Amsterdam,Netherlands,"Food & Drink, Café, Restaurants, Event / Entertainment, Disco / Nightclub, Bar / Pub"
27561,836381,De Fles,4.89203,52.36237,Amsterdam,Netherlands,"Bar / Pub, Restaurants, Food & Drink"
27561,836396,Breitner,4.900553,52.365852,Amsterdam,Netherlands,"Restaurants, Food & Drink"
27561,836501,Puyck,4.89363,52.3533,Amsterdam,Netherlands,"Restaurants, Food & Drink"
27561,836566,Segugio,4.8987165,52.3624398,Amsterdam,Netherlands,"Restaurants, Food & Drink"
27561,836826,Restaurant  De Utrechtsedwarstafel,4.9004871,52.361791,Amsterdam,Netherlands,"Restaurants, Food & Drink"
27561,836861,Entrecôte et les Dames,4.8805937,52.3557,Amsterdam,Netherlands,"Restaurants, Food & Drink"
27561,836871,Brasserie Van Baerle,4.8811937,52.353849,Amsterdam,Netherlands,"Restaurants, Food & Drink"
27561,837811,Le Garage,4.882988,52.354006,Amsterdam,Netherlands,"Event / Entertainment, Disco / Nightclub, Food & Drink, Bar / Pub, Restaurants"
27561,837846,Restaurant Spring,4.8704847000000004,52.3557932,Amsterdam,Netherlands,"Restaurants, Food & Drink, Café"
27561,837961,De Kas,4.9303781535,52.352199009,Amsterdam,Netherlands,"Restaurants, Food & Drink"
27561,837971,Quartier Sud,4.86729,52.346192,Amsterdam,Netherlands,"Restaurants, Food & Drink"
27561,838761,Yamazato,4.8938829,52.3487635,Amsterdam,Netherlands,"Restaurants, Food & Drink, Café"
27561,918821,Aneka Rasa,4.898874,52.3757586,Amsterdam,Netherlands,"Restaurants, Food & Drink"
27561,928011,Nederlands Uitvaart Museum Tot Zover,4.93843,52.34621,Amsterdam,Netherlands,"Museums, Tourist Attractions"
27561,952181,De Jordaan,4.8800938492,52.3746666448,Amsterdam,Netherlands,"Restaurants, Tourist Attractions, Food & Drink, Boardwalk / Promenade / Street"
27561,971643,Restaurante Manolo Tapas Bar,4.899106,52.375843,Amsterdam,Netherlands,"Restaurants, Food & Drink"
27561,971733,La Gouch Steakhouse,4.9027960957,52.3760890255,Amsterdam,Netherlands,"Restaurants, Food & Drink"
27561,971735,Taj,4.8910116017,52.3574026871,Amsterdam,Netherlands,"Restaurants, Food & Drink"
27561,973711,Moeders,4.87496,52.3718229,Amsterdam,Netherlands,"Restaurants, Food & Drink"
27561,1059146,Café Stof,4.89512,52.3518,Amsterdam,Netherlands,"Restaurants, Food & Drink"
27561,1065928,Willet Holthuysen,4.8989312411,52.3655351696,Amsterdam,Netherlands,"Architectural Buildings, Historic Sites, Museums, Tourist Attractions"
27561,1071804,Amsterdam Marathon,4.8553,52.3436,Amsterdam,Netherlands,"Stadium, Sports"
27561,1077902,Aquarette,4.8955011424,52.3759245786,Amsterdam,Netherlands,"Outfit Shops, Services, Shopping"
27561,1125814,Pancakes Amsterdam,4.8832369,52.3704928,Amsterdam,Netherlands,"Restaurants, Food & Drink, Café"
27561,1165997,Haesje Claes,4.889189,52.369821,Amsterdam,Netherlands,"Restaurants, Food & Drink, Café"
27561,1173049,de Sluyswacht,4.9017044,52.3698637,Amsterdam,Netherlands,"Bar / Pub, Restaurants, Food & Drink, Café"
27561,1178720,Tio Pepe,4.8943782115,52.377405333,Amsterdam,Netherlands,"Restaurants, Food & Drink"
27561,1185350,Torture Museum,4.8906487226,52.3672867403,Amsterdam,Netherlands,"Museums, Tourist Attractions"
27561,1188636,St James Gate,4.8955022,52.365966,Amsterdam,Netherlands,"Event / Entertainment, Disco / Nightclub, Food & Drink, Bar / Pub, Restaurants"
27561,1196668,De Keuken van 1870,4.894293,52.377348,Amsterdam,Netherlands,"Restaurants, Services, Food & Drink, Shopping"
27561,1198636,Christmas Palace,4.8907211423,52.3667855859,Amsterdam,Netherlands,"Services, Shopping"
27561,1200018,Voormalige Israelitische Begraafplaats Zeeburg,4.94688,52.3603,Amsterdam,Netherlands,"Historic Sites, Tourist Attractions"
27561,1200024,Chimera Fantasy Shop,4.8946500877,52.3723531021,Amsterdam,Netherlands,"Gift Shop, Shopping"
27561,1214768,The Pancake Bakery,4.886235,52.377594,Amsterdam,Netherlands,"Restaurants, Food & Drink, Café"
27561,1226024,Zuiderkerk,4.8998647115,52.3703346051,Amsterdam,Netherlands,"Services, Tourist Attractions, Architectural Buildings, Historic Sites, Religious Sites, Shopping"
27561,1227872,Huis aan de drie grachten,4.89499,52.3693,Amsterdam,Netherlands,"Architectural Buildings, Tourist Attractions"
27561,1227902,Pintohuis,4.90091,52.3701,Amsterdam,Netherlands,"Architectural Buildings, Tourist Attractions"
27561,1234032,Spui,4.88977,52.3688,Amsterdam,Netherlands,"Boardwalk / Promenade / Street, Tourist Attractions"
27561,1234054,WE,4.8920628,52.3692591,Amsterdam,Netherlands,"Outfit Shops, Services, Tourist Attractions, Architectural Buildings, Boardwalk / Promenade / Street, Shopping"
27561,1234078,Huis met de hoofden,4.887138,52.37652,Amsterdam,Netherlands,"Architectural Buildings, Tourist Attractions"
27561,1234098,Munttoren,4.8931860924,52.3670312505,Amsterdam,Netherlands,"Architectural Buildings, Historic Sites, Tourist Attractions"
27561,1234429,Stadsschouwburg Amsterdam,4.882459249,52.3639194631,Amsterdam,Netherlands,"Event / Entertainment, Performing Arts Venue"
27561,1245117,Portugese Synagoge,4.9046078791,52.3677553261,Amsterdam,Netherlands,"Architectural Buildings, Historic Sites, Religious Sites, Tourist Attractions"
27561,1246877,The Bulldog Mack,4.897269,52.3732318,Amsterdam,Netherlands,"Event / Entertainment, Disco / Nightclub, Food & Drink, Café, Bar / Pub, Services, Shopping"
27561,1267628,Teasers,4.8966178606,52.3758371314,Amsterdam,Netherlands,"Bar / Pub, Disco / Nightclub, Food & Drink, Event / Entertainment"
27561,1272195,De Poezenboot,4.8931073037,52.3781481498,Amsterdam,Netherlands,"Transportation, Harbors, Services, Tourist Attractions, Architectural Buildings, Shopping"
27561,1305766,Supperclub,4.89127,52.372,Amsterdam,Netherlands,"Restaurants, Food & Drink"
27561,1306198,The Mansion,4.88228,52.3613,Amsterdam,Netherlands,"Restaurants, Food & Drink"
27561,1317750,De Nieuwe Ooster Arboretum en Begraafplaats,4.93871,52.34569,Amsterdam,Netherlands,"Architectural Buildings, Historic Sites, Religious Sites, Tourist Attractions"
27561,1325128,Nomads,4.8788309502,52.3727619067,Amsterdam,Netherlands,"Bar / Pub, Restaurants, Food & Drink"
27561,1325130,NJOY,4.8839954,52.3637075,Amsterdam,Netherlands,"Event / Entertainment, Disco / Nightclub, Food & Drink, Bar / Pub, Restaurants"
27561,1338944,Pannenkoekenhuis Upstairs,4.893423,52.369285,Amsterdam,Netherlands,"Restaurants, Food & Drink, Café"
27561,1340666,House of Bols,4.8812438,52.35911,Amsterdam,Netherlands,"Event / Entertainment, Art Galleries, Disco / Nightclub, Food & Drink, Tourist Attractions, Bar / Pub, Museums"
27561,1340748,De Blaffende Vis,4.8833666,52.3784459,Amsterdam,Netherlands,"Bar / Pub, Restaurants, Food & Drink, Café"
27561,1358143,Dwaze Zaken,4.8993792,52.3765606,Amsterdam,Netherlands,"Bar / Pub, Restaurants, Food & Drink, Café"
27561,1362998,At James,4.8961416799,52.3755291808,Amsterdam,Netherlands,"Bar / Pub, Restaurants, Food & Drink"
27561,1366032,Café Gollem,4.8887296654,52.3702426758,Amsterdam,Netherlands,"Event / Entertainment, Disco / Nightclub, Food & Drink, Bar / Pub, Restaurants"
27561,1367445,Rokin,4.89289,52.3706,Amsterdam,Netherlands,"Boardwalk / Promenade / Street, Tourist Attractions"
27561,1367578,Damrak,4.89568,52.3752,Amsterdam,Netherlands,"Boardwalk / Promenade / Street, Tourist Attractions"
27561,1367580,Muntplein,4.89093,52.3738,Amsterdam,Netherlands,"Boardwalk / Promenade / Street, Tourist Attractions"
27561,1367586,Leidseplein,4.883015,52.364113,Amsterdam,Netherlands,"Architectural Buildings, Boardwalk / Promenade / Street, Tourist Attractions"
27561,1367602,Nieuwmarkt,4.899766,52.372307,Amsterdam,Netherlands,"Architectural Buildings, Boardwalk / Promenade / Street, Tourist Attractions"
27561,1368204,Winterland Rembrandtplein,4.8961159251,52.3660510185,Amsterdam,Netherlands,"Services, Tourist Attractions, Architectural Buildings, Boardwalk / Promenade / Street, Nature, Parks, Shopping"
27561,1368212,Openbare Bibliotheek Amsterdam,4.90839,52.3758,Amsterdam,Netherlands,"Architectural Buildings, Tourist Attractions"
27561,1379007,Museumplein,4.8819831759,52.357601254,Amsterdam,Netherlands,"Services, Tourist Attractions, Architectural Buildings, Boardwalk / Promenade / Street, Nature, Lake, Parks, Shopping"
27561,1379011,Aaron Kerk,4.90318,52.3682,Amsterdam,Netherlands,"Religious Sites, Tourist Attractions"
27561,1379021,Engelse Hervormde Kerk,4.88995,52.3693,Amsterdam,Netherlands,"Religious Sites, Tourist Attractions"
27561,1379031,Tulipmuseum,4.88417,52.3763,Amsterdam,Netherlands,"Museums, Tourist Attractions"
27561,1379041,Schreierstoren,4.9024277089,52.3763621912,Amsterdam,Netherlands,"Architectural Buildings, Historic Sites, Tourist Attractions"
27561,1379061,Marine Etablissement Kattenburg,4.91818,52.3731,Amsterdam,Netherlands,"Architectural Buildings, Tourist Attractions"
27561,1380664,Molen van Sloten,4.7922706604,52.3415796925,Amsterdam,Netherlands,"Historic Sites, Museums, Tourist Attractions"
27561,1400594,Kantjil,4.8887572,52.369282,Amsterdam,Netherlands,"Restaurants, Food & Drink"
27561,1417932,De Wallen,4.8981419926,52.3738157019,Amsterdam,Netherlands,"Boardwalk / Promenade / Street, Tourist Attractions"
27561,1421676,De Twee Grieken,4.8869105,52.3779106,Amsterdam,Netherlands,"Restaurants, Food & Drink"
27561,1428941,Nile Sphinx,4.89358,52.36677,Amsterdam,Netherlands,"Restaurants, Food & Drink"
27561,1435777,Pathé Tuschinski,4.894685,52.366426,Amsterdam,Netherlands,"Event / Entertainment, Art Galleries, Cinema"
27561,1504153,Java Island,4.92853,52.3787,Amsterdam,Netherlands,"Boardwalk / Promenade / Street, Tourist Attractions"
27561,1516543,Begijnhofkapel,4.8899413014,52.3692407922,Amsterdam,Netherlands,"Religious Sites, Tourist Attractions"
27561,1518235,KNSM island,4.9395990372,52.3771186964,Amsterdam,Netherlands,"Tourist Attractions, Architectural Buildings, Boardwalk / Promenade / Street, Nature, Islands, Parks"
27561,1521689,The Old Bell,4.8973982,52.3657851,Amsterdam,Netherlands,"Food & Drink, Bar / Pub, Event / Entertainment, Disco / Nightclub, Café, Restaurants"
27561,1524547,De Plantage,4.912515,52.36667,Amsterdam,Netherlands,"Architectural Buildings, Boardwalk / Promenade / Street, Tourist Attractions"
27561,1539687,Café Hoppe,4.8887156041,52.3691258236,Amsterdam,Netherlands,"Event / Entertainment, Disco / Nightclub, Food & Drink, Café, Bar / Pub"
27561,1541309,Kanis en Meiland,4.9406700472,52.3763231969,Amsterdam,Netherlands,"Bar / Pub, Restaurants, Food & Drink, Café"
27561,1542463,Café Thijssen,4.8874299,52.3808127,Amsterdam,Netherlands,"Bar / Pub, Restaurants, Food & Drink, Café"
27561,1543423,La Place,4.892794,52.367561,Amsterdam,Netherlands,"Restaurants, Food & Drink, Café"
27561,1550013,GVB Ferries,4.89881,52.3808,Amsterdam,Netherlands,"Tourist Attractions, Tour Provider"
27561,1550083,Café Papeneiland,4.888067,52.3804408,Amsterdam,Netherlands,"Event / Entertainment, Disco / Nightclub, Food & Drink, Café, Bar / Pub, Restaurants"
27561,1554045,Cafe Americain,4.8809911,52.3638287,Amsterdam,Netherlands,"Bar / Pub, Restaurants, Food & Drink, Café"
27561,1567251,China Town,4.89517,52.3702,Amsterdam,Netherlands,"Boardwalk / Promenade / Street, Tourist Attractions"
27561,1569537,La Stego,4.8943971995,52.3724027325,Amsterdam,Netherlands,"Restaurants, Food & Drink"
27561,1569555,Café Van Daele,4.8902202,52.3724839,Amsterdam,Netherlands,"Event / Entertainment, Disco / Nightclub, Food & Drink, Café, Bar / Pub, Restaurants"
27561,1571551,Nationaal Monument,4.89093,52.3738,Amsterdam,Netherlands,"Historic Sites, Tourist Attractions"
27561,1577405,De Belhamel,4.8920338,52.3794241,Amsterdam,Netherlands,"Restaurants, Food & Drink"
27561,1579553,Canal-Bus,4.89456,52.3701,Amsterdam,Netherlands,"Tourist Attractions, Tour Provider"
27561,1585437,Oosterpark,4.9205446243,52.3601914379,Amsterdam,Netherlands,"Nature, Parks"
27561,1585993,Compagnie Theater,4.89774,52.3703,Amsterdam,Netherlands,"Event / Entertainment, Performing Arts Venue"
27561,1590929,The Grasshopper,4.8972308197,52.3756291549,Amsterdam,Netherlands,"Bar / Pub, Restaurants, Food & Drink, Café"
27561,1613807,Nel,4.8967,52.3622,Amsterdam,Netherlands,"Bar / Pub, Restaurants, Food & Drink, Café"
27561,1613825,Café Onder de Ooievaar,4.8990628,52.3619001,Amsterdam,Netherlands,"Event / Entertainment, Disco / Nightclub, Food & Drink, Café, Bar / Pub, Restaurants"
27561,1618193,Pata Negra,4.8993265,52.3610871,Amsterdam,Netherlands,"Bar / Pub, Restaurants, Food & Drink"
27561,1618207,Cafe De Prins,4.8840555,52.3761547,Amsterdam,Netherlands,"Bar / Pub, Restaurants, Food & Drink, Café"
27561,1618321,Cinecenter,4.8816235822,52.3649321345,Amsterdam,Netherlands,"Event / Entertainment, Cinema"
27561,1618327,Café Reynders,4.8827464428,52.3644171421,Amsterdam,Netherlands,"Bar / Pub, Restaurants, Food & Drink"
27561,1692125,Vodka Museum Amsterdam,4.89651,52.37603,Amsterdam,Netherlands,"Museums, Tourist Attractions"
27561,1743117,Olijfje,4.9061369,52.3685921,Amsterdam,Netherlands,"Restaurants, Food & Drink"
27561,1743161,Verlengde Geinroute,4.89246,52.3728,Amsterdam,Netherlands,"Stadium, Sports"
27561,1755331,Blue,4.8909927,52.3671872,Amsterdam,Netherlands,"Event / Entertainment, Disco / Nightclub, Food & Drink, Café, Bar / Pub, Restaurants"
27561,1755625,Wagamama,4.8834751,52.3622934,Amsterdam,Netherlands,"Restaurants, Food & Drink"
27561,1767213,Le Moulin de Gooyer,4.92615,52.3668,Amsterdam,Netherlands,"Architectural Buildings, Tourist Attractions"
27561,1816265,Red Light District,4.895861,52.37186,Amsterdam,Netherlands,"Architectural Buildings, Boardwalk / Promenade / Street, Tourist Attractions"
27561,1820329,Restaurant La Paella,4.8985536,52.3755236,Amsterdam,Netherlands,"Restaurants, Food & Drink, Café"
27561,1820343,St Paul's Lounge Café,4.8919371377,52.374228242,Amsterdam,Netherlands,"Bar / Pub, Restaurants, Food & Drink"
27561,1820361,Caffè Esprit,4.8903037689,52.368958686,Amsterdam,Netherlands,"Restaurants, Food & Drink, Café"
27561,1820369,Trippenhuis,4.89947,52.37131,Amsterdam,Netherlands,"Architectural Buildings, Tourist Attractions"
27561,1820371,Orff,4.901551706,52.3695069928,Amsterdam,Netherlands,"Bar / Pub, Restaurants, Food & Drink, Café"
27561,1821007,Wertheimpark,4.9090218544,52.3676339419,Amsterdam,Netherlands,"Nature, Parks"
27561,1821041,Muiderpoort,4.91969,52.3635,Amsterdam,Netherlands,"Historic Sites, Tourist Attractions"
27561,1821053,Alfonso's,4.897799,52.3652786,Amsterdam,Netherlands,"Restaurants, Food & Drink"
27561,1821059,La Traviata,4.8953857463,52.3664412056,Amsterdam,Netherlands,"Restaurants, Food & Drink"
27561,1821103,Aran,4.8825921228,52.3621586479,Amsterdam,Netherlands,"Event / Entertainment, Disco / Nightclub, Game Centers, Food & Drink, Bar / Pub, Restaurants"
27561,1821149,Blinq,4.8832034745,52.3635564695,Amsterdam,Netherlands,"Event / Entertainment, Disco / Nightclub, Food & Drink, Bar / Pub, Restaurants"
27561,1821161,Van De Kaart,4.886074,52.363674,Amsterdam,Netherlands,"Restaurants, Food & Drink"
27561,1821195,Metz & Co,4.8868855205,52.3663435343,Amsterdam,Netherlands,"Restaurants, Outfit Shops, Food & Drink, Shopping"
27561,1862587,Bocca Coffee Company,4.8868128,52.3644376,Amsterdam,Netherlands,"Bar / Pub, Food & Drink, Café"
27561,1862595,Leidsestraat,4.88541,52.3656,Amsterdam,Netherlands,"Boardwalk / Promenade / Street, Tourist Attractions"
27561,1877683,MacBike,4.9024558067,52.3682890318,Amsterdam,Netherlands,"Services, Shopping"
27561,1889671,Cafe Euro Pub,4.8941279,52.3730931,Amsterdam,Netherlands,"Event / Entertainment, Disco / Nightclub, Food & Drink, Bar / Pub, Restaurants"
27561,1938741,Brasserie Vlaming,4.8861505,52.3775839,Amsterdam,Netherlands,"Restaurants, Food & Drink"
27561,1961455,Cultuurpark Westergasfabriek,4.87441,52.3872,Amsterdam,Netherlands,"Nature, Parks"
27561,1969795,De Pijp,4.89486,52.3554,Amsterdam,Netherlands,"Boardwalk / Promenade / Street, Tourist Attractions"
27561,1969799,Grachtengordel,4.88268,52.3638,Amsterdam,Netherlands,"Boardwalk / Promenade / Street, Tourist Attractions"
27561,1969805,Museumkwartier,4.87426,52.3569,Amsterdam,Netherlands,"Boardwalk / Promenade / Street, Tourist Attractions"
27561,1972635,Museum Amsterdam Noord,4.9200379879,52.3891320367,Amsterdam,Netherlands,"Boardwalk / Promenade / Street, Museums, Tourist Attractions"
27561,1972639,Oud-Zuid,4.88034,52.3519,Amsterdam,Netherlands,"Boardwalk / Promenade / Street, Tourist Attractions"
27561,1972641,Zuidoost,4.96902,52.3099,Amsterdam,Netherlands,"Boardwalk / Promenade / Street, Tourist Attractions"
27561,1972643,Bos en Lommer,4.85122,52.3787,Amsterdam,Netherlands,"Boardwalk / Promenade / Street, Tourist Attractions"
27561,1972645,De Baarsjes,4.8556,52.3706,Amsterdam,Netherlands,"Boardwalk / Promenade / Street, Tourist Attractions"
27561,1972647,Geuzenveld-Slotermeer,4.79517,52.3785,Amsterdam,Netherlands,"Boardwalk / Promenade / Street, Tourist Attractions"
27561,1972649,Oost-Watergraafsmeer,4.9395,52.348,Amsterdam,Netherlands,"Boardwalk / Promenade / Street, Tourist Attractions"
27561,1972651,Osdorp,4.785,52.3669,Amsterdam,Netherlands,"Boardwalk / Promenade / Street, Tourist Attractions"
27561,1972653,Oud-West,4.86602,52.3654,Amsterdam,Netherlands,"Boardwalk / Promenade / Street, Tourist Attractions"
27561,1972657,Slotervaart,4.83272,52.3506,Amsterdam,Netherlands,"Boardwalk / Promenade / Street, Tourist Attractions"
27561,1972659,Westerpark,4.87907,52.3887,Amsterdam,Netherlands,"Boardwalk / Promenade / Street, Tourist Attractions"
27561,1972661,Westpoort,4.8183,52.3988,Amsterdam,Netherlands,"Boardwalk / Promenade / Street, Tourist Attractions"
27561,1972663,Zeeburgereiland,4.93469,52.3719,Amsterdam,Netherlands,"Boardwalk / Promenade / Street, Tourist Attractions"
27561,1972667,ZuiderAmstel,4.86671,52.3298,Amsterdam,Netherlands,"Boardwalk / Promenade / Street, Tourist Attractions"
27561,1981077,Nieuw-West,4.86918,52.3364,Amsterdam,Netherlands,"Boardwalk / Promenade / Street, Tourist Attractions"
27561,1981259,Oost,4.93709,52.3531,Amsterdam,Netherlands,"Boardwalk / Promenade / Street, Tourist Attractions"
27561,1981287,Oostelijk Havengebied,4.93333,52.3667,Amsterdam,Netherlands,"Boardwalk / Promenade / Street, Tourist Attractions"
27561,1981515,Dapperbuurt,4.9302758672,52.3614058857,Amsterdam,Netherlands,"Boardwalk / Promenade / Street, Tourist Attractions"
27561,1981531,Oosterparkbuurt,4.91809,52.3591,Amsterdam,Netherlands,"Boardwalk / Promenade / Street, Tourist Attractions"
27561,1981539,Oostpoort,4.89517,52.3702,Amsterdam,Netherlands,"Boardwalk / Promenade / Street, Tourist Attractions"
27561,1981555,Transvaalbuurt,4.91693,52.3531,Amsterdam,Netherlands,"Boardwalk / Promenade / Street, Tourist Attractions"
27561,1981683,Weesperzijde,4.9095005438,52.3560953086,Amsterdam,Netherlands,"Boardwalk / Promenade / Street, Tourist Attractions"
27561,1981687,IJburg,4.9969875131,52.3563777016,Amsterdam,Netherlands,"Boardwalk / Promenade / Street, Nature, Islands, Tourist Attractions"
27561,1981695,Steigereiland,4.98171,52.3617,Amsterdam,Netherlands,"Boardwalk / Promenade / Street, Tourist Attractions"
27561,1981701,Haveneiland,5.00138,52.3527,Amsterdam,Netherlands,"Boardwalk / Promenade / Street, Tourist Attractions"
27561,1981707,Buiteneiland,5.0182,52.365,Amsterdam,Netherlands,"Boardwalk / Promenade / Street, Tourist Attractions"
27561,1981713,Centrumeiland,5.01258,52.3531,Amsterdam,Netherlands,"Boardwalk / Promenade / Street, Tourist Attractions"
27561,1981725,Indische Buurt Oost,4.95013,52.3617,Amsterdam,Netherlands,"Boardwalk / Promenade / Street, Tourist Attractions"
27561,1981727,Indische Buurt West,4.93552,52.3637,Amsterdam,Netherlands,"Boardwalk / Promenade / Street, Tourist Attractions"
27561,1981739,Banne Noord,4.91809,52.4057,Amsterdam,Netherlands,"Boardwalk / Promenade / Street, Tourist Attractions"
27561,1981741,Banne Zuid,4.91185,52.3999,Amsterdam,Netherlands,"Boardwalk / Promenade / Street, Tourist Attractions"
27561,1981749,Bloemenbuurt,4.91572,52.3969,Amsterdam,Netherlands,"Boardwalk / Promenade / Street, Tourist Attractions"
27561,1981757,Buikslotermeer,4.934,52.4025,Amsterdam,Netherlands,"Boardwalk / Promenade / Street, Tourist Attractions"
27561,1981759,Jeugdland,4.93015,52.4087,Amsterdam,Netherlands,"Boardwalk / Promenade / Street, Tourist Attractions"
27561,1981775,Nieuwendam Noord Markengouw,4.95803,52.3963,Amsterdam,Netherlands,"Boardwalk / Promenade / Street, Tourist Attractions"
27561,1981779,Noord Werengouw,4.95039,52.3934,Amsterdam,Netherlands,"Boardwalk / Promenade / Street, Tourist Attractions"
27561,1981783,Nieuwendam Noord West,4.94587,52.3949,Amsterdam,Netherlands,"Boardwalk / Promenade / Street, Tourist Attractions"
27561,1981787,Oostzanerwerf,4.88851,52.4209,Amsterdam,Netherlands,"Boardwalk / Promenade / Street, Tourist Attractions"
27561,1981793,Terrasdorp Hoge Land,4.89448,52.4014,Amsterdam,Netherlands,"Boardwalk / Promenade / Street, Tourist Attractions"
27561,1981795,Tuindorp Buiksloot,4.92823,52.3926,Amsterdam,Netherlands,"Boardwalk / Promenade / Street, Tourist Attractions"
27561,1981797,Tuindorp Nieuwendam,4.94615,52.3906,Amsterdam,Netherlands,"Boardwalk / Promenade / Street, Tourist Attractions"
27561,1981799,Tuindorp Oostzaan,4.89322,52.412,Amsterdam,Netherlands,"Boardwalk / Promenade / Street, Tourist Attractions"
27561,1981801,Twiske Kadoelen,4.90104,52.4218,Amsterdam,Netherlands,"Boardwalk / Promenade / Street, Tourist Attractions"
27561,1981803,Van der Pekbuurt,4.9082,52.389,Amsterdam,Netherlands,"Boardwalk / Promenade / Street, Tourist Attractions"
27561,1981805,Vogelbuurt IJplein,4.90999,52.3826,Amsterdam,Netherlands,"Boardwalk / Promenade / Street, Tourist Attractions"
27561,1984519,Eendracht,4.78063,52.3794,Amsterdam,Netherlands,"Boardwalk / Promenade / Street, Tourist Attractions"
27561,1984591,Diamantbuurt,4.90639,52.3508,Amsterdam,Netherlands,"Boardwalk / Promenade / Street, Tourist Attractions"
27561,1984601,Jodenbuurt,4.90306,52.3689,Amsterdam,Netherlands,"Boardwalk / Promenade / Street, Tourist Attractions"
27561,1984621,Kinkerbuurt,4.86558,52.3672,Amsterdam,Netherlands,"Boardwalk / Promenade / Street, Tourist Attractions"
27561,1984637,Vishandel Maira Eiland,4.8406070834,52.3781833985,Amsterdam,Netherlands,"Food & Drink, Café, Tourist Attractions, Boardwalk / Promenade / Street, Restaurants"
27561,1984645,Landlust,4.8559,52.383,Amsterdam,Netherlands,"Boardwalk / Promenade / Street, Tourist Attractions"
27561,1984653,Nieuwe Pijp,4.8962,52.3526,Amsterdam,Netherlands,"Boardwalk / Promenade / Street, Tourist Attractions"
27561,1984667,Olympisch Kwartier,4.85619,52.3452,Amsterdam,Netherlands,"Boardwalk / Promenade / Street, Tourist Attractions"
27561,1984673,Stadionbuurt,4.86167,52.3464,Amsterdam,Netherlands,"Boardwalk / Promenade / Street, Tourist Attractions"
27561,1984691,Omval,4.91562,52.3439,Amsterdam,Netherlands,"Boardwalk / Promenade / Street, Tourist Attractions"
27561,1984697,Oostelijke Eilanden,4.92408,52.369,Amsterdam,Netherlands,"Boardwalk / Promenade / Street, Tourist Attractions"
27561,1984719,Oosterdokseiland,4.90534,52.3763,Amsterdam,Netherlands,"Boardwalk / Promenade / Street, Tourist Attractions"
27561,1985399,Prinses Irenebuurt,4.87218,52.342,Amsterdam,Netherlands,"Boardwalk / Promenade / Street, Tourist Attractions"
27561,1985411,Ransdorp,4.99359,52.393,Amsterdam,Netherlands,"Boardwalk / Promenade / Street, Tourist Attractions"
27561,1985417,Sloten,4.79831,52.3386,Amsterdam,Netherlands,"Boardwalk / Promenade / Street, Tourist Attractions"
27561,1985429,Staatsliedenbuurt,4.87306,52.3825,Amsterdam,Netherlands,"Boardwalk / Promenade / Street, Tourist Attractions"
27561,1985437,Teleport,4.89517,52.3702,Amsterdam,Netherlands,"Boardwalk / Promenade / Street, Tourist Attractions"
27561,1985473,Trompbuurt,4.86263,52.3731,Amsterdam,Netherlands,"Boardwalk / Promenade / Street, Tourist Attractions"
27561,1985511,Borgerbuurt,4.86597,52.365,Amsterdam,Netherlands,"Boardwalk / Promenade / Street, Tourist Attractions"
27561,1985527,Chassébuurt,4.86018,52.3689,Amsterdam,Netherlands,"Boardwalk / Promenade / Street, Tourist Attractions"
27561,1985541,Cremerbuurt,4.88934,52.3843,Amsterdam,Netherlands,"Boardwalk / Promenade / Street, Tourist Attractions"
27561,1985593,Da Costabuurt,4.87264,52.3696,Amsterdam,Netherlands,"Boardwalk / Promenade / Street, Tourist Attractions"
27561,1985605,Erasmusparkbuurt,4.85258,52.3768,Amsterdam,Netherlands,"Boardwalk / Promenade / Street, Tourist Attractions"
27561,1985667,Gulden Winckelbuurt,4.84799,52.3815,Amsterdam,Netherlands,"Boardwalk / Promenade / Street, Tourist Attractions"
27561,1985679,Helmersbuurt,4.87147,52.363,Amsterdam,Netherlands,"Boardwalk / Promenade / Street, Tourist Attractions"
27561,1985739,Mercatorbuurt,4.84999,52.3729,Amsterdam,Netherlands,"Boardwalk / Promenade / Street, Tourist Attractions"
27561,1985759,Postjesbuurt,4.84744,52.3642,Amsterdam,Netherlands,"Boardwalk / Promenade / Street, Tourist Attractions"
27561,1985775,Robert Scottbuurt,4.84501,52.3747,Amsterdam,Netherlands,"Boardwalk / Promenade / Street, Tourist Attractions"
27561,1985783,Spaarndammerbuurt,4.87869,52.3863,Amsterdam,Netherlands,"Boardwalk / Promenade / Street, Tourist Attractions"
27561,1985791,Zeeheldenbuurt,4.88729,52.3894,Amsterdam,Netherlands,"Boardwalk / Promenade / Street, Tourist Attractions"
27561,1987405,Tuindorp Buiksloterham,4.89074,52.4015,Amsterdam,Netherlands,"Boardwalk / Promenade / Street, Tourist Attractions"
